,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales
7774,13/04/2017,15/04/2017,First Class,SP-20920,Susan Pistek,Consumer,United States,San Francisco,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12
7775,27/12/2015,31/12/2015,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,Office Supplies,Appliances,Staple holder,10.98
7776,27/12/2015,31/12/2015,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,Office Supplies,Fasteners,Staples,7.86
7777,27/12/2015,31/12/2015,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,Office Supplies,Storage,Advantus Rolling Storage Box,51.45
7778,27/12/2015,31/12/2015,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056
7779,18/04/2017,22/04/2017,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,South,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92
7780,18/04/2017,22/04/2017,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,South,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56
7781,08/03/2016,12/03/2016,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568
7782,04/11/2017,06/11/2017,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248
7783,04/11/2017,06/11/2017,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,South,Furniture,Tables,BPI Conference Tables,876.3
7784,04/11/2017,06/11/2017,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Supplies,Premier Electric Letter Opener,185.376
7785,29/11/2015,06/12/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,New York City,New York,East,Office Supplies,Labels,Avery 485,25.06
7786,17/05/2017,20/05/2017,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89
7787,17/05/2017,20/05/2017,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896
7788,17/05/2017,20/05/2017,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,Flat Face Poster Frame,22.608
7789,17/05/2017,20/05/2017,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528
7790,19/09/2018,19/09/2018,Same Day,FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842
7791,19/12/2017,24/12/2017,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8
7792,12/10/2018,15/10/2018,First Class,SP-20860,Sung Pak,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984
7793,12/12/2016,15/12/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,West,Office Supplies,Paper,Xerox 1930,32.4
7794,12/12/2016,15/12/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,West,Office Supplies,Paper,Xerox 1916,97.88
7795,12/07/2016,18/07/2016,Standard Class,FM-14380,Fred McMath,Consumer,United States,Amarillo,Texas,Central,Technology,Phones,Vtech CS6719,307.168
7796,02/10/2016,06/10/2016,Standard Class,MP-17965,Michael Paige,Corporate,United States,Middletown,Connecticut,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9
7797,24/03/2018,27/03/2018,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01
7798,24/03/2018,27/03/2018,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,East,Technology,Phones,Samsung Galaxy S4 Mini,469.99
7799,24/03/2018,27/03/2018,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,East,Furniture,Chairs,Global Deluxe Steno Chair,207.846
7800,01/06/2018,06/06/2018,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744
7801,24/03/2015,29/03/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Fresno,California,West,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48
7802,22/09/2016,26/09/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,Labels,Avery 510,12.0
7803,22/09/2016,26/09/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064
7804,22/09/2016,26/09/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.424
7805,22/09/2016,26/09/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,Art,Newell 310,2.816
7806,22/09/2016,26/09/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204
7807,08/01/2017,13/01/2017,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,South,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828
7808,08/01/2017,13/01/2017,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,South,Office Supplies,Art,Newell 319,47.616
7809,08/01/2017,13/01/2017,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,South,Technology,Phones,Avaya 5410 Digital phone,108.784
7810,14/02/2017,15/02/2017,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77
7811,14/02/2017,15/02/2017,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,Office Supplies,Art,Economy #2 Pencils,7.98
7812,14/02/2017,15/02/2017,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431
7813,14/02/2017,15/02/2017,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,Furniture,Furnishings,Regeneration Desk Collection,10.56
7814,08/06/2018,10/06/2018,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666
7815,08/06/2018,10/06/2018,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,Technology,Phones,Shocksock Galaxy S4 Armband,17.52
7816,21/10/2017,26/10/2017,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22
7817,21/10/2017,26/10/2017,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,Office Supplies,Paper,Xerox 193,35.88
7818,21/10/2017,26/10/2017,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976
7819,26/01/2018,30/01/2018,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,San Francisco,California,West,Office Supplies,Fasteners,Binder Clips by OIC,11.84
7820,08/12/2018,10/12/2018,Second Class,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,East,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74
7821,21/10/2017,24/10/2017,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,South,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672
7822,26/08/2015,01/09/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,East,Office Supplies,Art,Newell 340,8.64
7823,26/08/2015,01/09/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,East,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97
7824,16/05/2015,23/05/2015,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88
7825,03/02/2016,07/02/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Rome,New York,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882
7826,31/10/2018,05/11/2018,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,Central,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768
7827,31/10/2018,05/11/2018,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912
7828,26/04/2016,01/05/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,West,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936
7829,26/04/2016,01/05/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,West,Office Supplies,Art,Newell 345,59.52
7830,26/04/2016,01/05/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,West,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976
7831,26/04/2016,01/05/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,West,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352
7832,09/05/2017,13/05/2017,Standard Class,MB-18085,Mick Brown,Consumer,United States,Houston,Texas,Central,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136
7833,24/01/2016,28/01/2016,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,West Palm Beach,Florida,South,Office Supplies,Art,Crayola Colored Pencils,13.12
7834,13/04/2016,17/04/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,West,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568
7835,13/04/2016,17/04/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,West,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92
7836,25/09/2016,30/09/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,West,Furniture,Chairs,Global Super Steno Chair,307.136
7837,25/09/2016,30/09/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,West,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6
7838,25/09/2016,30/09/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,West,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98
7839,28/03/2015,02/04/2015,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,Central,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12
7840,28/03/2015,02/04/2015,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,Central,Furniture,Tables,Hon 94000 Series Round Tables,1184.72
7841,17/07/2017,22/07/2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96
7842,19/04/2015,23/04/2015,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,GBC Durable Plastic Covers,58.05
7843,19/04/2015,23/04/2015,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,South,Office Supplies,Paper,Xerox 232,71.28
7844,21/07/2018,25/07/2018,Standard Class,GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,Central,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404
7845,27/09/2016,02/10/2016,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,South,Office Supplies,Paper,Xerox 1988,154.9
7846,27/09/2016,02/10/2016,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,South,Technology,Phones,Cisco SPA301,1871.88
7847,27/02/2017,02/03/2017,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192
7848,02/05/2017,06/05/2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,Office Supplies,Storage,Akro Stacking Bins,18.936
7849,02/05/2017,06/05/2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672
7850,02/05/2017,06/05/2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,Office Supplies,Labels,Avery 502,5.04
7851,09/12/2015,15/12/2015,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Paper,Astroparche Fine Business Paper,8.448
7852,09/12/2015,15/12/2015,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388
7853,25/12/2016,29/12/2016,Standard Class,SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1949,9.96
7854,07/12/2018,12/12/2018,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,South,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64
7855,07/12/2018,12/12/2018,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,South,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52.0
7856,30/05/2015,01/06/2015,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,East,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584
7857,30/05/2015,01/06/2015,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,East,Technology,Phones,Geemarc AmpliPOWER60,464.0
7858,30/05/2015,01/06/2015,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,East,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95
7859,30/05/2015,01/06/2015,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1948,39.96
7860,02/03/2018,06/03/2018,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,East,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528
7861,12/10/2016,17/10/2016,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9
7862,12/10/2016,17/10/2016,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96
7863,14/07/2016,19/07/2016,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,West,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736
7864,14/07/2016,19/07/2016,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,West,Office Supplies,Paper,Xerox 1899,18.496
7865,14/07/2016,19/07/2016,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,West,Furniture,Chairs,SAFCO Arco Folding Chair,441.92
7866,14/07/2016,19/07/2016,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,West,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764
7867,19/11/2015,24/11/2015,Second Class,DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,West,Office Supplies,Paper,Xerox 1888,166.44
7868,27/05/2017,02/06/2017,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38
7869,03/07/2018,09/07/2018,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,South,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0
7870,25/09/2018,29/09/2018,Standard Class,CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,East,Office Supplies,Envelopes,Security-Tint Envelopes,24.448
7871,03/10/2017,07/10/2017,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16
7872,03/10/2017,07/10/2017,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136
7873,03/10/2017,07/10/2017,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,Office Supplies,Paper,Xerox 1900,8.56
7874,03/10/2017,07/10/2017,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,West,Office Supplies,Paper,Xerox 1891,97.82
