Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Product Brand,Product Name,Shipping Time
7923,"CA-2018-134096",2018-09-24 00:00:00.000,2018-09-29 00:00:00.000,"Standard Class","PP-18955","Paul Prost","Home Office","United States","Hollywood","Florida","33021","South","TEC-PH-10000526","Technology","Phones",383.96,"Vtech","Vtech Cs",5
7978,"CA-2015-166051",2015-05-31 00:00:00.000,2015-06-05 00:00:00.000,"Standard Class","JK-15625","Jim Karlsson","Consumer","United States","Jackson","Mississippi","39212","South","TEC-PH-10002680","Technology","Phones",659.97,"Samsung","Samsung Galaxy Note",5
7979,"CA-2015-166051",2015-05-31 00:00:00.000,2015-06-05 00:00:00.000,"Standard Class","JK-15625","Jim Karlsson","Consumer","United States","Jackson","Mississippi","39212","South","TEC-PH-10002538","Technology","Phones",113.73,"Grandstream","Grandstream Gxp1160 Voip Phone",5
8267,"CA-2015-118304",2015-04-29 00:00:00.000,2015-05-04 00:00:00.000,"Standard Class","KH-16360","Katherine Hughes","Consumer","United States","Dover","Delaware","19901","East","TEC-PH-10000376","Technology","Phones",19.98,"Square","Square Credit Card Reader",5
8313,"US-2018-105935",2018-01-26 00:00:00.000,2018-01-31 00:00:00.000,"Standard Class","BD-11500","Bradley Drucker","Consumer","United States","Columbus","Georgia","31907","South","TEC-PH-10001459","Technology","Phones",2939.93,"Samsung","Samsung Galaxy Mega",5
8606,"US-2017-116365",2017-01-03 00:00:00.000,2017-01-08 00:00:00.000,"Standard Class","CA-12310","Christine Abelman","Corporate","United States","San Antonio","Texas","78207","Central","TEC-PH-10002890","Technology","Phones",180.96,"At&T","At&T 17929 Lendline Telephone",5
8663,"CA-2016-131856",2016-05-12 00:00:00.000,2016-05-17 00:00:00.000,"Standard Class","JG-15160","James Galang","Consumer","United States","Houston","Texas","77041","Central","TEC-PH-10001336","Technology","Phones",619.152,"Digium","Digium D40 Voip Phone",5
8697,"CA-2018-119284",2018-06-15 00:00:00.000,2018-06-20 00:00:00.000,"Standard Class","TS-21205","Thomas Seio","Corporate","United States","Nashville","Tennessee","37211","South","TEC-PH-10001051","Technology","Phones",239.976,"Htc","Htc One",5
8700,"CA-2018-119284",2018-06-15 00:00:00.000,2018-06-20 00:00:00.000,"Standard Class","TS-21205","Thomas Seio","Corporate","United States","Nashville","Tennessee","37211","South","TEC-PH-10000560","Technology","Phones",2239.936,"Samsung","Samsung Galaxy S Iii - 16Gb - Pebble Blue (T-Mobile",5
8786,"CA-2018-145765",2018-05-28 00:00:00.000,2018-06-02 00:00:00.000,"Standard Class","CM-11815","Candace McMahon","Corporate","United States","Phoenix","Arizona","85023","West","TEC-PH-10001305","Technology","Phones",195.96,"Panasonic","Panasonic Kx Ts208W Corded Phone",5
8809,"US-2018-110646",2018-10-26 00:00:00.000,2018-10-31 00:00:00.000,"Standard Class","JF-15190","Jamie Frazer","Consumer","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10002807","Technology","Phones",118.65,"Motorla","Motorla Hx550 Universal Bluetooth Headset",5
8883,"US-2018-115252",2018-10-20 00:00:00.000,2018-10-25 00:00:00.000,"Standard Class","MY-18295","Muhammed Yedwab","Corporate","United States","Durham","North Carolina","27707","South","TEC-PH-10004071","Technology","Phones",15.984,"Payanywhere","Payanywhere Card Reader",5
8959,"CA-2018-150266",2018-11-25 00:00:00.000,2018-11-30 00:00:00.000,"Standard Class","RO-19780","Rose O'Brian","Consumer","United States","Houston","Texas","77070","Central","TEC-PH-10003437","Technology","Phones",299.96,"Blue","Blue Parrot B250Xt Professional Grade Wireless Bluetooth Headset With",5
8971,"CA-2018-157469",2018-12-02 00:00:00.000,2018-12-07 00:00:00.000,"Standard Class","ES-14080","Erin Smith","Corporate","United States","Lakewood","Ohio","44107","East","TEC-PH-10004531","Technology","Phones",151.188,"At&T","At&T Cl",5
9089,"CA-2016-150308",2016-12-15 00:00:00.000,2016-12-20 00:00:00.000,"Standard Class","RR-19525","Rick Reed","Corporate","United States","Cary","North Carolina","27511","South","TEC-PH-10001433","Technology","Phones",246.168,"Cisco","Cisco Small Business Spa 502G Voip Phone",5
9194,"CA-2016-141810",2016-11-02 00:00:00.000,2016-11-07 00:00:00.000,"Standard Class","BB-10990","Barry Blumstein","Corporate","United States","San Antonio","Texas","78207","Central","TEC-PH-10002200","Technology","Phones",344.704,"Aastra","Aastra 6757I Ct Wireless Voip Phone",5
9439,"CA-2018-126144",2018-07-31 00:00:00.000,2018-08-05 00:00:00.000,"Standard Class","GM-14680","Greg Matthias","Consumer","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10001079","Technology","Phones",285.576,"Polycom","Polycom Soundpoint Pro Se-225 Corded Phone",5
9649,"CA-2015-150518",2015-11-19 00:00:00.000,2015-11-24 00:00:00.000,"Standard Class","MW-18220","Mitch Webber","Consumer","United States","Coon Rapids","Minnesota","55433","Central","TEC-PH-10002103","Technology","Phones",281.97,"Jabra","Jabra Speak",5
9674,"CA-2017-114867",2017-12-23 00:00:00.000,2017-12-28 00:00:00.000,"Standard Class","FM-14290","Frank Merwin","Home Office","United States","Philadelphia","Pennsylvania","19143","East","TEC-PH-10002645","Technology","Phones",1499.97,"Lg","Lg G",5
9798,"CA-2016-128608",2016-01-12 00:00:00.000,2016-01-17 00:00:00.000,"Standard Class","CS-12490","Cindy Schnelling","Corporate","United States","Toledo","Ohio","43615","East","TEC-PH-10004977","Technology","Phones",235.188,"Ge","Ge 30524Ee",5
9799,"CA-2016-128608",2016-01-12 00:00:00.000,2016-01-17 00:00:00.000,"Standard Class","CS-12490","Cindy Schnelling","Corporate","United States","Toledo","Ohio","43615","East","TEC-PH-10000912","Technology","Phones",26.376,"Anker","Anker 24W Portable Micro Usb Car Charger",5
41,"CA-2016-117415",2016-12-27 00:00:00.000,2016-12-31 00:00:00.000,"Standard Class","SN-20710","Steve Nguyen","Home Office","United States","Houston","Texas","77041","Central","TEC-PH-10000486","Technology","Phones",371.168,"Plantronics","Plantronics Hl10 Handset Lifter",4
148,"CA-2017-114489",2017-12-05 00:00:00.000,2017-12-09 00:00:00.000,"Standard Class","JE-16165","Justin Ellison","Corporate","United States","Franklin","Wisconsin","53132","Central","TEC-PH-10000215","Technology","Phones",384.45,"Plantronics","Plantronics Cordless Phone Headset With In-Line Volume - M214C",4
149,"CA-2017-114489",2017-12-05 00:00:00.000,2017-12-09 00:00:00.000,"Standard Class","JE-16165","Justin Ellison","Corporate","United States","Franklin","Wisconsin","53132","Central","TEC-PH-10001448","Technology","Phones",149.97,"Anker","Anker Astro 15000Mah Usb Portable Charger",4
996,"CA-2015-117639",2015-05-21 00:00:00.000,2015-05-25 00:00:00.000,"Standard Class","MW-18235","Mitch Willingham","Corporate","United States","Virginia Beach","Virginia","23464","South","TEC-PH-10001530","Technology","Phones",617.97,"Plantronics","Plantronics Voyager Pro Legend",4
1030,"CA-2015-163552",2015-07-11 00:00:00.000,2015-07-15 00:00:00.000,"Standard Class","LA-16780","Laura Armstrong","Corporate","United States","Hackensack","New Jersey","7601","East","TEC-PH-10003885","Technology","Phones",197.97,"Cisco","Cisco Spa508G",4
1220,"US-2018-118087",2018-09-09 00:00:00.000,2018-09-13 00:00:00.000,"Standard Class","SP-20620","Stefania Perrino","Corporate","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10002200","Technology","Phones",1931.958,"Samsung","Samsung Galaxy Note",4
1255,"CA-2018-144638",2018-03-10 00:00:00.000,2018-03-14 00:00:00.000,"Standard Class","MH-18115","Mick Hernandez","Home Office","United States","Chester","Pennsylvania","19013","East","TEC-PH-10000149","Technology","Phones",35.91,"Cisco","Cisco Spa525G2 Ip Phone - Wireless",4
1319,"CA-2015-160773",2015-07-01 00:00:00.000,2015-07-05 00:00:00.000,"Standard Class","LW-16825","Laurel Workman","Corporate","United States","Deltona","Florida","32725","South","TEC-PH-10004586","Technology","Phones",575.92,"Wilson","Wilson Signalboost 841262 Db Pro Amplifier Kit",4
1331,"CA-2018-127705",2018-06-02 00:00:00.000,2018-06-06 00:00:00.000,"Standard Class","AB-10255","Alejandro Ballentine","Home Office","United States","Lorain","Ohio","44052","East","TEC-PH-10000347","Technology","Phones",2.97,"Cush","Cush Cases Heavy Duty Rugged Cover Case For Samsung Galaxy S5 -",4
1401,"CA-2017-159212",2017-11-01 00:00:00.000,2017-11-05 00:00:00.000,"Standard Class","KM-16375","Katherine Murray","Home Office","United States","Salem","Virginia","24153","South","TEC-PH-10003988","Technology","Phones",21.8,"Lf","Lf Elite 3D Dazzle Designer Hard Case Cover",4
1425,"CA-2016-124800",2016-09-26 00:00:00.000,2016-09-30 00:00:00.000,"Standard Class","RW-19540","Rick Wilson","Corporate","United States","Mesa","Arizona","85204","West","TEC-PH-10001750","Technology","Phones",263.96,"Samsung","Samsung Rugby Iii",4
1787,"CA-2018-166317",2018-09-22 00:00:00.000,2018-09-26 00:00:00.000,"Standard Class","JE-15610","Jim Epp","Corporate","United States","Milwaukee","Wisconsin","53209","Central","TEC-PH-10001615","Technology","Phones",86.97,"At&T","At&T Cl",4
1788,"CA-2016-154326",2016-02-15 00:00:00.000,2016-02-19 00:00:00.000,"Standard Class","RP-19855","Roy Phan","Corporate","United States","Kenosha","Wisconsin","53142","Central","TEC-PH-10001819","Technology","Phones",134.97,"Innergie","Innergie Mmini Combo Duo Usb Travel Charging Kit",4
1789,"CA-2016-154326",2016-02-15 00:00:00.000,2016-02-19 00:00:00.000,"Standard Class","RP-19855","Roy Phan","Corporate","United States","Kenosha","Wisconsin","53142","Central","TEC-PH-10000560","Technology","Phones",699.98,"Samsung","Samsung Galaxy S Iii - 16Gb - Pebble Blue (T-Mobile",4
2047,"CA-2017-131835",2017-07-17 00:00:00.000,2017-07-21 00:00:00.000,"Standard Class","MC-17590","Matt Collister","Corporate","United States","Perth Amboy","New Jersey","8861","East","TEC-PH-10001760","Technology","Phones",597,"Bose","Bose Soundlink Bluetooth Speaker",4
2126,"CA-2018-144862",2018-12-01 00:00:00.000,2018-12-05 00:00:00.000,"Standard Class","EH-14005","Erica Hernandez","Home Office","United States","Philadelphia","Pennsylvania","19143","East","TEC-PH-10000923","Technology","Phones",62.958,"Belkin","Belkin Sportfit Armband For Iphone 5S/5C",4
2144,"CA-2017-155481",2017-09-01 00:00:00.000,2017-09-05 00:00:00.000,"Standard Class","DK-13225","Dean Katz","Corporate","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10002293","Technology","Phones",23.988,"Anker","Anker 36W 4-Port Usb Wall Charger Travel Power Adapter For Iphone 5S",4
2597,"CA-2018-149048",2018-05-13 00:00:00.000,2018-05-17 00:00:00.000,"Standard Class","BM-11650","Brian Moss","Corporate","United States","Columbus","Indiana","47201","Central","TEC-PH-10002310","Technology","Phones",587.97,"Plantronics","Plantronics Calisto P620-M Usb Wireless Speakerphone System",4
2620,"CA-2018-115931",2018-12-22 00:00:00.000,2018-12-26 00:00:00.000,"Standard Class","JM-15655","Jim Mitchum","Corporate","United States","Carlsbad","New Mexico","88220","West","TEC-PH-10001300","Technology","Phones",67.04,"Ikross","Ikross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush For",4
3030,"US-2017-164189",2017-03-24 00:00:00.000,2017-03-28 00:00:00.000,"Standard Class","DR-12880","Dan Reichenbach","Corporate","United States","Gresham","Oregon","97030","West","TEC-PH-10003691","Technology","Phones",403.168,"Blackberry","Blackberry Q",4
3250,"CA-2017-159730",2017-09-17 00:00:00.000,2017-09-21 00:00:00.000,"Standard Class","SJ-20125","Sanjit Jacobs","Home Office","United States","Seattle","Washington","98103","West","TEC-PH-10002085","Technology","Phones",105.584,"Clarity","Clarity",4
3388,"CA-2018-148404",2018-10-07 00:00:00.000,2018-10-11 00:00:00.000,"Standard Class","Dp-13240","Dean percer","Home Office","United States","Charlotte","North Carolina","28205","South","TEC-PH-10004447","Technology","Phones",222.384,"Toshiba","Toshiba Ipt2010-Sd Ip Telephone",4
3392,"CA-2015-166471",2015-08-09 00:00:00.000,2015-08-13 00:00:00.000,"Standard Class","MG-17650","Matthew Grinstein","Home Office","United States","Seattle","Washington","98103","West","TEC-PH-10001530","Technology","Phones",1091.168,"Cisco","Cisco Unified Ip Phone 7945G Voip Phone",4
3393,"CA-2015-166471",2015-08-09 00:00:00.000,2015-08-13 00:00:00.000,"Standard Class","MG-17650","Matthew Grinstein","Home Office","United States","Seattle","Washington","98103","West","TEC-PH-10000038","Technology","Phones",219.168,"Jawbone","Jawbone Mini Jambox Wireless Bluetooth Speaker",4
3588,"CA-2018-121839",2018-09-24 00:00:00.000,2018-09-28 00:00:00.000,"Standard Class","MH-18115","Mick Hernandez","Home Office","United States","Lancaster","Ohio","43130","East","TEC-PH-10002885","Technology","Phones",1169.694,"Apple","Apple Iphone",4
3635,"CA-2017-145177",2017-11-10 00:00:00.000,2017-11-14 00:00:00.000,"Standard Class","PP-18955","Paul Prost","Home Office","United States","Springfield","Ohio","45503","East","TEC-PH-10000376","Technology","Phones",41.958,"Square","Square Credit Card Reader",4
3781,"CA-2015-149643",2015-11-16 00:00:00.000,2015-11-20 00:00:00.000,"Standard Class","RH-19510","Rick Huthwaite","Home Office","United States","Manhattan","Kansas","66502","Central","TEC-PH-10000038","Technology","Phones",273.96,"Jawbone","Jawbone Mini Jambox Wireless Bluetooth Speaker",4
4069,"CA-2015-102673",2015-11-01 00:00:00.000,2015-11-05 00:00:00.000,"Standard Class","KH-16630","Ken Heidel","Corporate","United States","Charlotte","North Carolina","28205","South","TEC-PH-10004434","Technology","Phones",978.84,"Cisco","Cisco Ip Phone 7961G Voip Phone - Dark Gray",4
4194,"CA-2016-150875",2016-11-16 00:00:00.000,2016-11-20 00:00:00.000,"Standard Class","HK-14890","Heather Kirkland","Corporate","United States","Boise","Idaho","83704","West","TEC-PH-10001254","Technology","Phones",304.776,"Jabra","Jabra Biz 2300 Duo Qd Duo Corded Headset",4
4394,"CA-2017-108868",2017-09-08 00:00:00.000,2017-09-12 00:00:00.000,"Standard Class","KB-16585","Ken Black","Corporate","United States","Dallas","Texas","75081","Central","TEC-PH-10000923","Technology","Phones",59.96,"Belkin","Belkin Sportfit Armband For Iphone 5S/5C",4
4540,"CA-2016-104129",2016-02-27 00:00:00.000,2016-03-02 00:00:00.000,"Standard Class","ES-14080","Erin Smith","Corporate","United States","Providence","Rhode Island","2908","East","TEC-PH-10003800","Technology","Phones",105.98,"I.Sound","I.Sound Portable Power - 8000 Mah",4
5073,"CA-2015-124478",2015-08-08 00:00:00.000,2015-08-12 00:00:00.000,"Standard Class","MA-17560","Matt Abelman","Home Office","United States","Trenton","Michigan","48183","Central","TEC-PH-10001128","Technology","Phones",299.98,"Motorola","Motorola Droid Maxx",4
5087,"CA-2016-109001",2016-03-05 00:00:00.000,2016-03-09 00:00:00.000,"Standard Class","KN-16390","Katherine Nockton","Corporate","United States","Philadelphia","Pennsylvania","19120","East","TEC-PH-10000562","Technology","Phones",466.158,"Samsung","Samsung Convoy",4
5506,"CA-2018-127782",2018-11-02 00:00:00.000,2018-11-06 00:00:00.000,"Standard Class","TH-21115","Thea Hudgings","Corporate","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10001817","Technology","Phones",859.2,"Wilson","Wilson Electronics Db Pro Signal Booster",4
5529,"CA-2016-137106",2016-03-31 00:00:00.000,2016-04-04 00:00:00.000,"Standard Class","SC-20260","Scott Cohen","Corporate","United States","Jacksonville","Florida","32216","South","TEC-PH-10000011","Technology","Phones",79.96,"Puregear","Puregear Roll-On Screen Protector",4
5575,"CA-2015-151162",2015-12-05 00:00:00.000,2015-12-09 00:00:00.000,"Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Columbus","Ohio","43229","East","TEC-PH-10001870","Technology","Phones",36.738,"Lunatik","Lunatik Tt5L-002 Taktik Strike Impact Protection System For Iphone",4
5576,"CA-2015-151162",2015-12-05 00:00:00.000,2015-12-09 00:00:00.000,"Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Columbus","Ohio","43229","East","TEC-PH-10001809","Technology","Phones",179.94,"Panasonic","Panasonic Kx T7736-B Digital Phone",4
5727,"CA-2016-110548",2016-05-04 00:00:00.000,2016-05-08 00:00:00.000,"Standard Class","AH-10690","Anna Häberlin","Corporate","United States","Houston","Texas","77095","Central","TEC-PH-10002922","Technology","Phones",946.344,"Shoretel","Shoretel Shorephone Ip 230 Voip Phone",4
6471,"CA-2016-108532",2016-08-29 00:00:00.000,2016-09-02 00:00:00.000,"Standard Class","CC-12100","Chad Cunningham","Home Office","United States","Detroit","Michigan","48234","Central","TEC-PH-10001750","Technology","Phones",131.98,"Samsung","Samsung Rugby Iii",4
6758,"CA-2018-124205",2018-09-15 00:00:00.000,2018-09-19 00:00:00.000,"Standard Class","TC-21145","Theresa Coyne","Corporate","United States","Lakewood","New Jersey","8701","East","TEC-PH-10002115","Technology","Phones",395.94,"Plantronics","Plantronics",4
6795,"CA-2016-145394",2016-11-16 00:00:00.000,2016-11-20 00:00:00.000,"Standard Class","MC-17605","Matt Connell","Corporate","United States","Chicago","Illinois","60610","Central","TEC-PH-10001051","Technology","Phones",239.976,"Htc","Htc One",4
6890,"CA-2018-164756",2018-09-18 00:00:00.000,2018-09-22 00:00:00.000,"Standard Class","SS-20140","Saphhira Shifley","Corporate","United States","Columbus","Georgia","31907","South","TEC-PH-10001552","Technology","Phones",95.68,"I","I Need'S 3D Hello Kitty Hybrid Silicone Case Cover For Htc One",4
6895,"CA-2018-164756",2018-09-18 00:00:00.000,2018-09-22 00:00:00.000,"Standard Class","SS-20140","Saphhira Shifley","Corporate","United States","Columbus","Georgia","31907","South","TEC-PH-10002447","Technology","Phones",411.98,"At&T","At&T Cl83451 4-Handset Telephone",4
